time,with feedback,without feedback
677,36,6
677.05,36,7
677.1,35,8
677.15,35,5
677.2,36,7
677.25,35,8
677.3,35,7
677.35,36,7
677.4,36,7
677.45,35,6
677.5,35,7
677.55,35,7
677.6,34,7
677.65,35,7
677.7,36,7
677.75,35,6
677.8,35,7
677.85,35,5
677.9,35,7
677.95,36,7
678,35,8
678.05,35,8
678.1,35,7
678.15,35,6
678.2,34,8
678.25,35,7
678.3,35,7
678.35,36,6
678.4,35,6
678.45,36,6
678.5,35,7
678.55,35,7
678.6,35,6
678.65,36,9
678.7,35,7
678.75,35,7
678.8,36,6
678.85,36,7
678.9,36,6
678.95,35,7
679,35,6
679.05,35,7
679.1,34,6
679.15,35,8
679.2,35,7
679.25,36,6
679.3,35,8
679.35,35,6
679.4,37,8
679.45,35,6
679.5,35,7
679.55,35,7
679.6,34,7
679.65,34,7
679.7,36,6
679.75,35,7
679.8,35,7
679.85,36,7
679.9,35,7
679.95,34,8
680,35,6
680.05,35,7
680.1,34,7
680.15,36,7
680.2,36,8
680.25,35,7
680.3,35,6
680.35,35,6
680.4,35,8
680.45,34,5
680.5,35,7
680.55,36,6
680.6,35,7
680.65,35,7
680.7,35,7
680.75,34,6
680.8,35,8
680.85,36,7
680.9,36,7
680.95,35,7
681,35,7
681.05,35,7
681.1,35,8
681.15,35,7
681.2,36,7
681.25,35,5
681.3,35,8
681.35,36,6
681.4,36,7
681.45,36,7
681.5,35,6
681.55,35,7
681.6,35,7
681.65,35,5
681.7,36,7
681.75,36,7
681.8,35,7
681.85,35,6
681.9,36,7
681.95,36,8
682,36,7
682.05,35,6
682.1,36,7
682.15,34,7
682.2,35,7
682.25,36,7
682.3,36,7
682.35,36,5
682.4,35,7
682.45,35,7
682.5,35,7
682.55,36,6
682.6,35,7
682.65,36,6
682.7,36,7
682.75,35,7
682.8,36,7
682.85,36,6
682.9,36,7
682.95,36,7
683,36,7
683.05,36,6
683.1,36,8
683.15,36,7
683.2,36,7
683.25,34,6
683.3,35,7
683.35,35,8
683.4,34,7
683.45,35,6
683.5,35,8
683.55,35,7
683.6,36,7
683.65,35,7
683.7,35,7
683.75,36,7
683.8,36,8
683.85,35,7
683.9,35,8
683.95,35,7
684,35,6
684.05,36,7
684.1,35,5
684.15,36,5
684.2,35,7
684.25,36,6
684.3,36,8
684.35,36,6
684.4,36,7
684.45,35,6
684.5,36,7
684.55,34,7
684.6,35,7
684.65,36,7
684.7,36,7
684.75,34,7
684.8,35,7
684.85,36,8
684.9,36,8
684.95,36,7
685,35,6
685.05,35,5
685.1,36,6
685.15,36,7
685.2,36,6
685.25,35,7
685.3,35,7
685.35,35,8
685.4,35,6
685.45,35,7
685.5,36,6
685.55,35,6
685.6,35,7
685.65,34,6
685.7,36,7
685.75,35,7
685.8,35,8
685.85,36,7
685.9,35,7
685.95,36,6
686,35,7
686.05,37,6
686.1,35,7
686.15,36,7
686.2,35,8
686.25,36,7
686.3,35,6
686.35,35,8
686.4,35,6
686.45,36,7
686.5,35,6
686.55,35,8
686.6,36,6
686.65,36,7
686.7,35,6
686.75,35,7
686.8,35,7
686.85,35,7
686.9,35,7
686.95,35,7
687,36,6
687.05,36,7
687.1,36,7
687.15,36,6
687.2,34,8
687.25,36,6
687.3,35,7
687.35,35,8
687.4,35,6
687.45,34,6
687.5,34,7
687.55,34,7
687.6,36,7
687.65,36,7
687.7,35,6
687.75,36,6
687.8,35,7
687.85,36,7
687.9,36,8
687.95,35,6
688,35,7
688.05,35,6
688.1,36,7
688.15,36,6
688.2,35,7
688.25,35,7
688.3,35,6
688.35,36,6
688.4,36,6
688.45,35,6
688.5,35,7
688.55,36,7
688.6,35,7
688.65,36,7
688.7,35,7
688.75,35,7
688.8,35,7
688.85,36,7
688.9,36,7
688.95,35,7
689,36,7
689.05,35,6
689.1,35,7
689.15,35,7
689.2,36,7
689.25,35,5
689.3,35,6
689.35,36,6
689.4,35,7
689.45,35,8
689.5,35,6
689.55,36,7
689.6,35,7
689.65,35,7
689.7,36,6
689.75,36,6
689.8,37,6
689.85,36,7
689.9,35,7
689.95,35,7
690,36,6
690.05,35,7
690.1,34,7
690.15,36,7
690.2,36,6
690.25,36,6
690.3,35,7
690.35,35,6
690.4,35,8
690.45,36,6
690.5,35,8
690.55,35,7
690.6,35,7
690.65,36,7
690.7,36,6
690.75,36,7
690.8,36,7
690.85,34,7
690.9,35,8
690.95,36,7
691,35,7
691.05,34,6
691.1,35,7
691.15,36,8
691.2,35,7
691.25,36,8
691.3,36,6
691.35,36,7
691.4,36,6
691.45,36,7
691.5,36,7
691.55,36,7
691.6,37,6
691.65,36,7
691.7,36,7
691.75,35,7
691.8,35,6
691.85,37,7
691.9,36,7
691.95,35,7
692,35,5
692.05,35,6
692.1,35,6
692.15,35,6
692.2,35,8
692.25,35,7
692.3,35,6
692.35,35,8
692.4,35,7
692.45,36,6
692.5,35,6
692.55,34,7
692.6,34,6
692.65,34,6
692.7,36,5
692.75,34,7
692.8,36,6
692.85,36,7
692.9,36,7
692.95,35,6
693,35,7
693.05,36,6
693.1,35,8
693.15,37,7
693.2,35,7
693.25,34,8
693.3,35,6
693.35,36,6
693.4,35,8
693.45,35,7
693.5,35,7
693.55,36,7
693.6,35,7
693.65,36,6
693.7,36,7
693.75,35,6
693.8,36,7
693.85,35,6
693.9,35,7
693.95,35,7
694,36,7
694.05,36,8
694.1,35,7
694.15,34,7
694.2,35,7
694.25,35,6
694.3,34,6
694.35,36,7
694.4,36,6
694.45,35,7
694.5,36,6
694.55,35,7
694.6,35,7
694.65,35,7
694.7,35,7
694.75,36,6
694.8,35,7
694.85,34,6
694.9,36,7
694.95,36,8
695,35,6
695.05,36,7
695.1,35,5
695.15,35,6
695.2,34,7
695.25,36,6
695.3,36,7
695.35,35,8
695.4,34,9
695.45,36,6
695.5,35,8
695.55,36,7
695.6,36,7
695.65,35,7
695.7,35,6
695.75,35,6
695.8,35,6
695.85,36,7
695.9,35,7
695.95,35,7
696,36,7
696.05,36,7
696.1,34,7
696.15,36,6
696.2,36,6
696.25,32,8
696.3,35,7
696.35,35,7
696.4,34,6
696.45,36,8
696.5,36,7
696.55,35,8
696.6,35,7
696.65,35,7
696.7,36,8
696.75,34,6
696.8,35,6
696.85,36,7
696.9,37,8
696.95,35,6
697,36,6
697.05,36,7
697.1,35,6
697.15,35,6
697.2,36,6
697.25,35,6
697.3,35,6
697.35,36,6
697.4,36,6
697.45,34,6
697.5,35,8
697.55,37,7
697.6,35,5
697.65,35,5
697.7,34,8
697.75,35,6
697.8,36,8
697.85,35,6
697.9,35,7
697.95,34,6
698,35,7
698.05,34,8
698.1,37,7
698.15,35,8
698.2,36,6
698.25,36,8
698.3,36,6
698.35,36,8
698.4,36,6
698.45,35,7
698.5,35,6
698.55,35,7
698.6,36,9
698.65,37,6
698.7,36,7
698.75,35,6
698.8,35,7
698.85,36,8
698.9,36,7
698.95,35,7
699,36,8
699.05,35,7
699.1,36,7
699.15,36,7
699.2,35,7
699.25,36,6
699.3,35,7
699.35,37,6
699.4,36,7
699.45,36,6
699.5,35,7
699.55,35,7
699.6,35,7
699.65,36,7
699.7,36,6
699.75,35,7
699.8,35,7
699.85,36,5
699.9,35,5
699.95,36,6
700,36,7
700.05,36,6
700.1,35,6
700.15,35,7
700.2,36,7
700.25,36,7
700.3,36,6
700.35,36,7
700.4,36,8
700.45,36,6
700.5,35,7
700.55,35,7
700.6,36,7
700.65,36,6
700.7,35,7
700.75,35,8
700.8,36,6
700.85,36,7
700.9,36,6
700.95,34,7
701,35,7
701.05,34,7
701.1,35,7
701.15,36,7
701.2,36,8
701.25,34,6
701.3,34,6
701.35,35,7
701.4,36,9
701.45,35,8
701.5,35,6
701.55,36,6
701.6,36,6
701.65,35,7
701.7,35,7
701.75,36,7
701.8,35,6
701.85,35,8
701.9,35,7
701.95,36,7
702,35,7
702.05,36,8
702.1,35,7
702.15,36,6
702.2,36,7
702.25,35,6
702.3,35,7
702.35,35,7
702.4,35,7
702.45,36,7
702.5,34,8
702.55,35,7
702.6,35,7
702.65,35,7
702.7,34,6
702.75,35,6
702.8,36,8
702.85,36,6
702.9,35,8
702.95,35,6
703,35,7
703.05,36,6
703.1,36,7
703.15,36,6
703.2,35,8
703.25,35,6
703.3,36,6
703.35,35,7
703.4,35,7
703.45,35,7
703.5,35,6
703.55,36,6
703.6,35,6
703.65,35,7
703.7,36,7
703.75,36,7
703.8,36,7
703.85,36,7
703.9,35,6
703.95,36,7
704,35,7
704.05,36,6
704.1,35,7
704.15,36,7
704.2,36,6
704.25,35,6
704.3,35,7
704.35,34,8
704.4,36,8
704.45,37,6
704.5,35,7
704.55,35,7
704.6,36,6
704.65,35,6
704.7,35,6
704.75,36,6
704.8,36,7
704.85,36,6
704.9,36,7
704.95,35,7
705,35,6
705.05,36,7
705.1,35,7
705.15,34,7
705.2,37,7
705.25,35,6
705.3,36,6
705.35,36,7
705.4,36,6
705.45,36,6
705.5,35,5
705.55,36,6
705.6,35,6
705.65,35,7
705.7,36,8
705.75,35,6
705.8,36,7
705.85,35,7
705.9,35,8
705.95,35,7
706,35,7
706.05,36,6
706.1,36,6
706.15,37,6
706.2,36,7
706.25,35,7
706.3,36,7
706.35,35,7
706.4,36,7
706.45,35,7
706.5,35,6
706.55,34,7
706.6,36,7
706.65,35,7
706.7,36,8
706.75,35,7
706.8,35,8
706.85,37,7
706.9,35,8
706.95,36,6
707,35,7
707.05,36,7
707.1,35,7
707.15,36,6
707.2,34,7
707.25,36,6
707.3,35,7
707.35,36,7
707.4,36,7
707.45,35,7
707.5,34,5
707.55,34,7
707.6,35,7
707.65,35,7
707.7,35,7
707.75,36,6
707.8,35,7
707.85,34,6
707.9,36,7
707.95,36,7
708,34,7
708.05,35,7
708.1,36,7
708.15,35,8
708.2,36,6
708.25,36,8
708.3,35,6
708.35,36,7
708.4,36,6
708.45,36,7
708.5,34,6
708.55,35,7
708.6,36,7
708.65,35,7
708.7,34,6
708.75,34,6
708.8,35,6
708.85,36,6
708.9,35,7
708.95,36,7
709,35,7
709.05,36,8
709.1,35,6
709.15,36,6
709.2,37,6
709.25,36,7
709.3,35,6
709.35,35,6
709.4,35,7
709.45,36,8
709.5,36,7
709.55,35,6
709.6,35,6
709.65,35,6
709.7,36,8
709.75,35,6
709.8,35,7
709.85,36,6
709.9,35,7
709.95,35,6
710,35,7
710.05,35,6
710.1,35,7
710.15,36,6
710.2,34,7
710.25,36,7
710.3,35,8
710.35,35,8
710.4,34,7
710.45,35,6
710.5,36,8
710.55,35,6
710.6,35,7
710.65,33,6
710.7,35,7
710.75,36,6
710.8,35,7
710.85,36,7
710.9,35,6
710.95,36,7
711,35,6
711.05,35,8
711.1,35,6
711.15,35,7
711.2,35,6
711.25,36,7
711.3,35,7
711.35,35,7
711.4,36,7
711.45,35,7
711.5,36,6
711.55,35,6
711.6,35,7
711.65,36,7
711.7,36,7
711.75,34,7
711.8,35,7
711.85,35,6
711.9,37,8
711.95,35,8
712,35,7
712.05,35,6
712.1,34,6
712.15,34,7
712.2,35,8
712.25,35,7
712.3,35,6
712.35,36,7
712.4,35,7
712.45,35,8
712.5,36,7
712.55,35,7
712.6,35,6
712.65,35,6
712.7,35,7
712.75,36,7
712.8,34,6
712.85,34,7
712.9,35,6
712.95,36,7
713,35,6
713.05,35,7
713.1,35,7
713.15,36,6
713.2,35,7
713.25,35,7
713.3,35,7
713.35,35,7
713.4,36,7
713.45,34,7
713.5,35,7
713.55,35,8
713.6,36,7
713.65,36,7
713.7,36,6
713.75,36,6
713.8,36,5
713.85,35,8
713.9,36,6
713.95,35,6
714,36,7
714.05,35,7
714.1,36,7
714.15,36,7
714.2,36,7
714.25,35,6
714.3,35,7
714.35,36,7
714.4,36,6
714.45,34,7
714.5,36,6
714.55,37,6
714.6,35,7
714.65,36,7
714.7,36,7
714.75,36,6
714.8,36,7
714.85,35,6
714.9,36,6
714.95,36,7
715,36,6
715.05,36,7
715.1,34,7
715.15,37,8
715.2,35,6
715.25,36,6
715.3,35,7
715.35,35,6
715.4,36,6
715.45,34,7
715.5,34,6
715.55,35,7
715.6,34,6
715.65,35,7
715.7,34,6
715.75,37,7
715.8,37,6
715.85,36,7
715.9,36,6
715.95,35,8
716,36,6
716.05,35,7
716.1,35,7
716.15,35,8
716.2,35,7
716.25,36,7
716.3,35,6
716.35,36,7
716.4,35,7
716.45,36,6
716.5,35,6
716.55,35,6
716.6,36,7
716.65,35,8
716.7,34,7
716.75,35,7
716.8,36,8
716.85,37,8
716.9,34,8
716.95,35,7
717,35,7
717.05,35,7
717.1,35,7
717.15,35,7
717.2,35,8
717.25,36,6
717.3,36,7
717.35,36,7
717.4,36,7
717.45,36,7
717.5,35,7
717.55,36,6
717.6,36,7
717.65,36,8
717.7,35,6
717.75,36,8
717.8,36,7
717.85,36,7
717.9,35,8
717.95,35,7
718,36,7
718.05,34,6
718.1,35,7
718.15,35,7
718.2,36,7
718.25,36,7
718.3,35,7
718.35,36,6
718.4,34,7
718.45,36,7
718.5,35,6
718.55,35,7
718.6,35,7
718.65,36,7
718.7,36,8
718.75,36,6
718.8,36,6
718.85,35,7
718.9,35,7
718.95,36,7
719,35,6
719.05,36,7
719.1,35,7
719.15,35,8
719.2,35,7
719.25,35,8
719.3,36,7
719.35,35,6
719.4,36,7
719.45,36,7
719.5,34,7
719.55,36,7
719.6,35,7
719.65,35,7
719.7,36,7
719.75,36,7
719.8,35,6
719.85,36,8
719.9,34,7
719.95,35,6
720,36,6
720.05,36,7
720.1,36,7
720.15,35,7
720.2,35,7
720.25,35,7
720.3,35,7
720.35,36,6
720.4,34,6
720.45,35,6
720.5,36,6
720.55,35,7
720.6,35,7
720.65,35,7
720.7,34,7
720.75,36,7
720.8,36,6
720.85,35,7
720.9,35,6
720.95,36,6
721,36,6
721.05,36,6
721.1,35,7
721.15,36,7
721.2,37,6
721.25,35,6
721.3,35,8
721.35,36,7
721.4,35,6
721.45,36,7
721.5,35,7
721.55,35,7
721.6,35,7
721.65,35,7
721.7,35,7
721.75,35,6
721.8,37,6
721.85,37,6
721.9,34,6
721.95,36,7
722,35,8
722.05,36,8
722.1,35,7
722.15,36,7
722.2,36,7
722.25,35,7
722.3,35,7
722.35,35,7
722.4,35,7
722.45,36,6
722.5,35,8
722.55,36,7
722.6,35,7
722.65,34,7
722.7,35,7
722.75,36,6
722.8,36,7
722.85,37,8
722.9,35,8
722.95,35,7
723,35,6
723.05,35,8
723.1,35,7
723.15,35,6
723.2,35,6
723.25,35,7
723.3,36,7
723.35,35,7
723.4,35,6
723.45,35,7
723.5,35,7
723.55,35,6
723.6,35,7
723.65,36,6
723.7,36,8
723.75,35,7
723.8,36,7
723.85,36,7
723.9,34,6
723.95,35,6
724,35,7
724.05,36,8
724.1,35,7
724.15,36,7
724.2,35,7
724.25,35,7
724.3,36,7
724.35,36,8
724.4,36,7
724.45,35,7
724.5,34,8
724.55,35,7
724.6,36,6
724.65,36,7
724.7,34,7
724.75,35,6
724.8,35,7
724.85,35,8
724.9,35,6
724.95,36,5
725,35,7
725.05,35,6
725.1,35,8
725.15,35,6
725.2,36,6
725.25,35,7
725.3,36,7
725.35,35,6
725.4,35,7
725.45,36,7
725.5,35,6
725.55,35,7
725.6,36,7
725.65,35,7
725.7,36,7
725.75,36,8
725.8,35,7
725.85,35,7
725.9,34,6
725.95,35,8
726,36,7
726.05,36,8
726.1,36,7
726.15,36,6
726.2,36,8
726.25,35,6
726.3,35,5
726.35,35,7
726.4,35,6
726.45,34,7
726.5,36,7
726.55,36,6
726.6,35,8
726.65,36,6
726.7,37,7
726.75,36,6
726.8,35,7
726.85,36,8
726.9,34,7
726.95,36,8
727,36,7
727.05,35,6
727.1,35,7
727.15,36,6
727.2,36,6
727.25,35,7
727.3,33,8
727.35,35,7
727.4,35,6
727.45,36,7
727.5,35,8
727.55,35,7
727.6,35,8
727.65,36,6
727.7,35,8
727.75,34,6
727.8,36,7
727.85,36,6
727.9,35,7
727.95,36,6
728,36,7
728.05,35,7
728.1,36,7
728.15,36,7
728.2,35,7
728.25,35,7
728.3,34,6
728.35,34,6
728.4,33,7
728.45,34,8
728.5,35,7
728.55,36,8
728.6,36,7
728.65,35,6
728.7,36,7
728.75,36,7
728.8,34,6
728.85,36,6
728.9,36,6
728.95,35,7
729,34,7
729.05,35,7
729.1,35,8
729.15,37,7
729.2,35,7
729.25,34,7
729.3,35,7
729.35,36,7
729.4,35,7
729.45,36,7
729.5,35,7
729.55,35,7
729.6,36,6
729.65,35,5
729.7,34,8
729.75,35,7
729.8,35,7
729.85,37,7
729.9,36,7
729.95,34,7
730,35,7
730.05,35,7
730.1,35,8
730.15,36,7
730.2,36,7
730.25,36,6
730.3,35,7
730.35,37,6
730.4,34,6
730.45,35,7
730.5,35,6
730.55,35,7
730.6,35,8
730.65,35,7
730.7,35,8
730.75,35,7
730.8,36,7
730.85,35,7
730.9,36,7
730.95,36,6
731,36,7
731.05,35,6
731.1,36,6
731.15,36,6
731.2,36,8
731.25,35,7
731.3,35,7
731.35,36,8
731.4,37,7
731.45,35,7
731.5,36,7
731.55,36,6
731.6,35,6
731.65,35,6
731.7,34,6
731.75,36,8
731.8,34,7
731.85,35,7
731.9,36,7
731.95,36,7
732,36,6
732.05,34,6
732.1,35,6
732.15,36,7
732.2,36,7
732.25,35,7
732.3,35,6
732.35,35,6
732.4,33,6
732.45,36,7
732.5,35,7
732.55,35,7
732.6,36,7
732.65,36,6
732.7,36,6
732.75,36,7
732.8,35,7
732.85,35,5
732.9,36,7
732.95,36,7
733,36,8
733.05,35,7
733.1,35,7
733.15,35,8
733.2,35,7
733.25,35,7
733.3,36,7
733.35,35,6
733.4,35,7
733.45,35,7
733.5,36,6
733.55,36,6
733.6,36,7
733.65,35,7
733.7,36,7
733.75,34,7
733.8,35,9
733.85,36,8
733.9,34,7
733.95,35,7
734,35,6
734.05,36,7
734.1,35,8
734.15,35,7
734.2,35,7
734.25,35,7
734.3,36,7
734.35,35,8
734.4,35,6
734.45,35,8
734.5,35,6
734.55,36,6
734.6,35,7
734.65,35,6
734.7,35,6
734.75,35,7
734.8,35,8
734.85,36,6
734.9,35,7
734.95,36,8
735,35,7
735.05,35,6
735.1,35,6
735.15,34,7
735.2,35,7
735.25,36,8
735.3,35,6
735.35,35,7
735.4,34,6
735.45,35,6
735.5,35,5
735.55,35,5
735.6,35,7
735.65,36,6
735.7,35,8
735.75,35,7
735.8,36,7
735.85,35,8
735.9,36,8
735.95,35,7
736,35,8
736.05,35,7
736.1,36,6
736.15,36,7
736.2,35,7
736.25,35,7
736.3,36,8
736.35,36,7
736.4,35,8
736.45,36,8
736.5,35,7
736.55,36,6
736.6,36,6
736.65,36,6
736.7,36,8
736.75,36,7
736.8,35,6
736.85,36,7
736.9,35,8
736.95,36,7
737,36,7
737.05,35,7
737.1,36,7
737.15,36,6
737.2,34,7
737.25,34,6
737.3,36,7
737.35,35,6
737.4,35,7
737.45,35,6
737.5,36,6
737.55,35,7
737.6,36,7
737.65,35,8
737.7,35,7
737.75,35,7
737.8,36,7
737.85,36,6
737.9,37,7
737.95,35,7
738,36,7
738.05,35,7
738.1,35,7
738.15,35,6
738.2,35,5
738.25,35,7
738.3,36,7
738.35,35,6
738.4,35,7
738.45,36,7
738.5,36,6
738.55,34,7
738.6,36,7
738.65,36,7
738.7,34,6
738.75,36,6
738.8,35,8
738.85,35,7
738.9,36,6
738.95,36,6
739,36,7
739.05,35,6
739.1,36,7
739.15,36,7
739.2,36,6
739.25,34,7
739.3,35,6
739.35,36,7
739.4,36,7
739.45,35,7
739.5,35,6
739.55,34,8
739.6,35,8
739.65,35,8
739.7,36,7
739.75,35,6
739.8,35,6
739.85,35,7
739.9,36,7
739.95,35,7
740,36,7
740.05,36,6
740.1,36,6
740.15,34,7
740.2,37,6
740.25,36,6
740.3,35,6
740.35,36,7
740.4,36,7
740.45,36,7
740.5,35,5
740.55,36,7
740.6,36,7
740.65,35,8
740.7,36,6
740.75,35,7
740.8,35,6
740.85,36,7
740.9,35,8
740.95,36,7
741,35,7
741.05,35,7
741.1,36,7
741.15,35,6
741.2,36,6
741.25,37,7
741.3,35,7
741.35,35,8
741.4,36,7
741.45,34,7
741.5,35,7
741.55,37,8
741.6,35,6
741.65,36,7
741.7,35,7
741.75,36,8
741.8,37,8
741.85,36,7
741.9,35,7
741.95,35,6
742,34,7
742.05,35,6
742.1,34,7
742.15,36,7
742.2,35,7
742.25,35,6
742.3,36,6
742.35,35,7
742.4,35,7
742.45,35,7
742.5,35,6
742.55,35,7
742.6,35,7
742.65,36,7
742.7,35,6
742.75,36,7
742.8,34,6
742.85,35,6
742.9,35,6
742.95,35,7
743,34,6
743.05,35,8
743.1,35,8
743.15,35,6
743.2,35,7
743.25,35,8
743.3,36,7
743.35,35,7
743.4,36,7
743.45,35,7
743.5,36,7
743.55,35,5
743.6,36,6
743.65,36,7
743.7,36,6
743.75,36,7
743.8,36,7
743.85,36,6
743.9,36,7
743.95,36,7
744,36,8
744.05,35,7
744.1,35,7
744.15,35,7
744.2,35,7
744.25,36,7
744.3,36,7
744.35,34,7
744.4,36,6
744.45,36,7
744.5,35,6
744.55,35,7
744.6,35,7
744.65,35,7
744.7,35,6
744.75,35,6
744.8,34,7
744.85,34,7
744.9,35,7
744.95,35,7
745,34,7
745.05,36,8
745.1,35,7
745.15,34,7
745.2,36,6
745.25,35,7
745.3,36,7
745.35,35,7
745.4,35,7
745.45,35,7
745.5,35,7
745.55,36,7
745.6,35,7
745.65,36,7
745.7,36,6
745.75,34,8
745.8,34,6
745.85,35,7
745.9,35,7
745.95,36,6
746,37,7
746.05,35,7
746.1,35,7
746.15,35,7
746.2,35,7
746.25,35,6
746.3,35,6
746.35,36,7
746.4,35,7
746.45,34,7
746.5,36,7
746.55,35,7
746.6,35,7
746.65,36,6
746.7,36,7
746.75,36,8
746.8,35,7
746.85,35,8
746.9,36,7
746.95,35,7
747,35,7
747.05,36,7
747.1,35,6
747.15,35,7
747.2,35,7
747.25,34,6
747.3,36,8
747.35,35,7
747.4,36,7
747.45,36,5
747.5,35,7
747.55,35,7
747.6,35,8
747.65,35,6
747.7,36,6
747.75,35,6
747.8,36,8
747.85,35,8
747.9,35,8
747.95,36,6
748,36,6
748.05,36,7
748.1,35,6
748.15,35,7
748.2,36,6
748.25,35,7
748.3,36,7
748.35,35,6
748.4,36,6
748.45,37,6
748.5,36,5
748.55,36,7
748.6,35,6
748.65,35,8
748.7,35,7
748.75,36,7
748.8,36,7
748.85,35,7
748.9,34,7
748.95,35,7
749,36,6
749.05,36,7
749.1,35,7
749.15,36,6
749.2,36,7
749.25,35,6
749.3,35,8
749.35,35,7
749.4,34,7
749.45,36,7
749.5,35,7
749.55,35,8
749.6,36,8
749.65,34,6
749.7,35,6
749.75,35,6
749.8,36,6
749.85,35,7
749.9,36,7
749.95,34,7
750,37,7
750.05,35,6
750.1,36,6
750.15,34,7
750.2,36,6
750.25,35,7
750.3,35,7
750.35,35,7
750.4,36,7
750.45,34,7
750.5,34,7
750.55,35,7
750.6,35,6
750.65,35,7
750.7,36,7
750.75,35,6
750.8,34,7
750.85,35,7
750.9,35,6
750.95,36,7
751,36,7
751.05,35,7
751.1,35,8
751.15,36,7
751.2,36,7
751.25,36,6
751.3,36,7
751.35,36,6
751.4,35,7
751.45,35,7
751.5,35,7
751.55,35,7
751.6,36,6
751.65,35,7
751.7,34,7
751.75,37,7
751.8,36,7
751.85,35,7
751.9,35,7
751.95,37,6
752,35,6
752.05,36,8
752.1,37,7
752.15,36,7
752.2,35,7
752.25,35,7
752.3,34,7
752.35,35,6
752.4,35,7
752.45,35,7
752.5,36,7
752.55,35,7
752.6,36,7
752.65,34,8
752.7,35,6
752.75,35,7
752.8,35,7
752.85,35,6
752.9,36,7
752.95,36,6
753,35,7
753.05,35,7
753.1,36,7
753.15,35,7
753.2,35,6
753.25,36,7
753.3,35,8
753.35,36,6
753.4,35,7
753.45,35,6
753.5,35,8
753.55,35,7
753.6,35,7
753.65,36,7
753.7,35,7
753.75,35,6
753.8,35,7
753.85,35,7
753.9,34,7
753.95,36,7
754,35,6
754.05,36,7
754.1,36,7
754.15,36,7
754.2,35,7
754.25,35,8
754.3,36,6
754.35,36,6
754.4,36,6
754.45,35,7
754.5,36,7
754.55,35,7
754.6,36,6
754.65,37,7
754.7,35,7
754.75,36,6
754.8,35,5
754.85,35,6
754.9,37,7
754.95,36,7
755,35,7
755.05,36,7
755.1,36,7
755.15,35,8
755.2,35,6
755.25,34,6
755.3,36,7
755.35,36,7
755.4,35,7
755.45,35,8
755.5,35,6
755.55,34,8
755.6,36,7
755.65,36,7
755.7,36,7
755.75,36,7
755.8,36,7
755.85,35,7
755.9,35,6
755.95,36,7
756,35,6
756.05,35,7
756.1,35,6
756.15,36,6
756.2,35,7
756.25,35,8
756.3,36,8
756.35,35,6
756.4,35,6
756.45,36,6
756.5,35,7
756.55,35,6
756.6,35,6
756.65,35,6
756.7,36,7
756.75,35,6
756.8,35,5
756.85,35,7
756.9,34,7
756.95,35,7
757,35,7
757.05,37,7
757.1,36,7
757.15,35,7
757.2,36,7
757.25,35,7
757.3,36,7
757.35,37,5
757.4,36,7
757.45,34,7
757.5,35,7
757.55,36,7
757.6,35,7
757.65,35,6
757.7,36,6
757.75,35,6
757.8,35,7
757.85,36,6
757.9,37,7
757.95,35,7
758,36,6
758.05,35,7
758.1,35,7
758.15,35,7
758.2,36,7
758.25,35,7
758.3,36,6
758.35,36,7
758.4,36,6
758.45,35,7
758.5,35,6
758.55,36,7
758.6,36,7
758.65,35,7
758.7,36,6
758.75,35,8
758.8,36,6
758.85,36,8
758.9,35,6
758.95,36,7
759,35,7
759.05,35,7
759.1,36,6
759.15,35,7
759.2,36,7
759.25,36,7
759.3,34,6
759.35,36,6
759.4,36,5
759.45,35,7
759.5,36,6
759.55,35,8
759.6,35,6
759.65,34,7
759.7,35,7
759.75,35,6
759.8,35,6
759.85,35,6
759.9,35,7
759.95,35,8
760,36,5
760.05,36,7
760.1,35,7
760.15,35,6
760.2,35,7
760.25,36,5
760.3,35,7
760.35,36,6
760.4,34,6
760.45,37,7
760.5,35,7
760.55,37,8
760.6,35,8
760.65,35,7
760.7,35,6
760.75,35,7
760.8,34,6
760.85,35,7
760.9,35,7
760.95,37,7
761,35,7
761.05,35,7
761.1,35,6
761.15,35,8
761.2,36,7
761.25,35,6
761.3,36,7
761.35,36,6
761.4,36,6
761.45,36,7
761.5,36,7
761.55,35,7
761.6,36,7
761.65,36,7
761.7,35,6
761.75,35,7
761.8,35,7
761.85,35,6
761.9,35,7
761.95,36,8
762,35,6
762.05,35,7
762.1,36,6
762.15,36,8
762.2,36,8
762.25,36,8
762.3,35,6
762.35,36,7
762.4,35,7
762.45,35,6
762.5,35,7
762.55,36,7
762.6,35,7
762.65,34,5
762.7,35,7
762.75,37,6
762.8,36,5
762.85,35,7
762.9,34,6
762.95,35,6
763,36,7
763.05,37,6
763.1,35,7
763.15,35,7
763.2,35,7
763.25,34,7
763.3,36,7
763.35,35,7
763.4,35,6
763.45,35,7
763.5,35,7
763.55,35,6
763.6,36,7
763.65,35,7
763.7,36,6
763.75,35,8
763.8,35,6
763.85,35,7
763.9,35,7
763.95,35,7
764,36,6
764.05,35,7
764.1,34,8
764.15,34,7
764.2,34,6
764.25,36,8
764.3,36,7
764.35,36,7
764.4,35,6
764.45,36,6
764.5,36,5
764.55,36,7
764.6,36,6
764.65,35,8
764.7,36,7
764.75,35,7
764.8,36,8
764.85,35,6
764.9,35,7
764.95,35,6
765,35,7
765.05,35,6
765.1,36,7
765.15,35,6
765.2,35,7
765.25,35,7
765.3,36,7
765.35,36,6
765.4,35,7
765.45,36,6
